Postcode,Latitude,Longitude
E10 7HN,51.570286,-0.01946931
E11 1JZ,51.571469,-0.002822555
E17 9DX,51.580333,-0.003718518
E11 3DA,51.566582,0.010598832
E17 3RB,51.588586,0.001695911
E10 6AJ,51.57678,-0.011595555
E17 4AH,51.593161,0.003412989
E11 4PB,51.560807,0.008064573
E17 4SW,51.588284,-0.017603909
E17 3ED,51.589399,-0.012805805
E17 9PD,51.579584,-0.016250591
E11 3DQ,51.566686,0.012897689
E11 3BU,51.566947,0.01503029
E17 3JH,51.58591,-0.005884788
E17 4SH,51.586709,-0.015925776
E11 3BE,51.569379,0.014272028
E17 4SJ,51.586946,-0.015554581
E10 5PW,51.560193,-0.009188504
E11 1JH,51.572735,0.006786341
E10,51.573046,-0.008800135
E11 3DR,51.564474,0.011876537
E11 1LY,51.575604,0.010982543
E10 6JH,51.56986,-0.004942192
E17 7QN,51.581553,-0.020004215
E10 5RU,51.569958,-0.016020318
E17,51.585503,-0.018013658
E10 6RG,51.56851,-0.011234956
E11 1LY,51.575604,0.010982543
E10 6NF,51.566703,-0.004373373
E11 1DX,51.56997,-0.002412091
E11 4EQ,51.558604,-0.003559352
E11 1JZ,51.571469,-0.002822555
E10 5RE,51.561313,-0.005272997
E17 9BZ,51.57915,-0.007118861
E11 1JH,51.572735,0.006786341
E17 3EL,51.587036,-0.010772469
E17 6PR,51.586809,-0.02988058
E17 3NF,51.584038,-0.002141521
E17 8QU,51.577563,-0.022299233
E17 4JP,51.596643,-0.009356434
E17 5RQ,51.594829,-0.034615755
E10 6JZ,51.567454,-0.003056268
E11 4QP,51.567634,0.009548608
E17 6RS,51.585448,-0.024309792
E11 4EN,51.562644,0.002129055
E4 6RP,51.623875,-0.008988196
E4 7HS,51.626945,0.002964947
E11 4QX,51.565046,0.007327909
E17 9JL,51.5811,-0.005445833
E10 5EQ,51.567594,-0.014507123
E11 1NN,51.574661,0.010897634
E11 1ES,51.574371,0.006281148
E11 4EA,51.565132,0.00281551
E17 6QW,51.588852,-0.025158184
E17 5JG,51.589461,-0.028206729
E17 3NG,51.583585,-0.000357074
E7 9EG,51.555806,0.016499778
E10 6BS,51.577216,-0.004461268
E11 4QT,51.565863,0.008460493
E11 1LX,51.575883,0.0115144
IG8 0UP,51.610783,0.020914064
E11 4RQ,51.562756,0.006116084
E10 6HT,51.57189,-0.006960183
E11 1DJ,51.568846,-0.00246133
E10 6NF,51.566703,-0.004373373
E17 7AR,51.582141,-0.036779908
E11 1DT,51.570735,-0.000863354
E11 3PY,51.559014,0.01459304
E4 6ED,51.633272,0.011075774
E4 8NH,51.613055,-0.020020226
E17 9JQ,51.581279,-0.009089761
E17 5RQ,51.594829,-0.034615755
E11 4BX,51.564518,0.000335672
E10 6AA,51.572758,-0.008278754
E17 9JW,51.579978,-0.007183651
E17 8AA,51.578928,-0.032862704
E10 6JD,51.571616,-0.004028322
E17 9BB,51.57863,-0.012481834
E11 3DG,51.56695,0.012707341
E17 4LD,51.592179,-0.008656463
E11 4EQ,51.558604,-0.003559352
E10 6NA,51.562334,-0.00870544
E17 7LD,51.582026,-0.0309824
E11 4RL,51.563294,0.005158647
E10 5RL,51.560977,-0.005042463
E17 7HD,51.580553,-0.038638091
E4 7AJ,51.634278,0.006366037
E11 4JT,51.555772,0.00541924
E17 7PE,51.579808,-0.032781405
E17 6PY,51.587941,-0.029802746
E7 0AJ,51.555695,0.019293466
E10 7AL,51.568461,-0.017918056
E10 6HQ,51.574915,0.000229304
E17 4PH,51.589761,-0.018261437
E10 6DL,51.578972,-0.002464761
E17 9AH,51.575878,-0.014607945
E11 1LT,51.574941,0.00923591
E15 1TG,51.551141,0.007494611
E10 6EE,51.573317,-0.006262786
E17,51.585503,-0.018013658
E17 6QT,51.588152,-0.025737136
E10 6JA,51.573473,-0.001681227
E10 6HB,51.572766,-0.005550938
E17 4JH,51.594372,-0.009080338
E10 6PW,51.560593,-0.002577764
E17 9HN,51.583347,-0.001132577
E11,51.564032,0.008798215
E11 1DA,51.569347,0.001413434
E17 9LQ,51.581936,-0.010706526
E17,51.585503,-0.018013658
E11 1BA,51.569919,0.005305862
E10 6HL,51.574056,0.001057466
E10 6RA,51.571154,-0.008594201
E10 5QA,51.559392,-0.004404892
E10 6JQ,51.569418,-0.005423282
E11 4QP,51.567634,0.009548608
E17 6HF,51.587549,-0.038625506
E17,51.585503,-0.018013658
E17 4HL,51.599245,-0.007466553
E4 8QG,51.61071,-0.028195948
E11 1JA,51.572729,0.009758895
E10 5ER,51.565454,-0.013979924
E10 5RQ,51.560341,-0.004132529
E17 4AU,51.592327,-0.006253392
E15 2DE,51.553735,-0.005417039
E17 4HU,51.600873,-0.007438643
E17 9AH,51.575878,-0.014607945
E17 9BT,51.57806,-0.014426246
E10 6HG,51.575154,-3.44391E-05
E17 4PD,51.591485,-0.016511707
E11 4HF,51.554169,-0.002888079
E10 6JB,51.571964,-0.003868769
E17 8ES,51.57435,-0.030650312
E17 6RP,51.58739,-0.024831833
E17 4JN,51.59609,-0.010160291
E10 5JE,51.565693,-0.018557875
E11 4EP,51.556393,-0.004680423
E17 4QH,51.586497,-0.020424429
E10 6AW,51.577026,-0.009636455
E17 7AW,51.581608,-0.038809171
E17 4QB,51.589973,-0.019118391
E15 2AS,51.551493,-0.002067692
E4 6QY,51.630195,-0.002556022
E10 6JA,51.573473,-0.001681227
E15 2BY,51.555511,-0.005699966
E17,51.585503,-0.018013658
E10,51.573046,-0.008800135
E17 4AP,51.594341,0.003854717
E11 4EP,51.556393,-0.004680423
E10 6JH,51.56986,-0.004942192
E10 5RH,51.559313,-0.006067468
E11 1LP,51.572871,0.010385706
E17 7EJ,51.583803,-0.03185825
E17 9PX,51.581066,-0.018827406
E17 3BN,51.586929,-0.013519878
E17 7EF,51.58326,-0.032747761
E17 9BL,51.578769,-0.015405653
E17 7EF,51.58326,-0.032747761
E11 4PS,51.561624,0.007076216
E17 5BD,51.595831,-0.026270423
E4 8LZ,51.610519,-0.020015036
E11 1AT,51.570613,0.00679388
E10 6JA,51.573473,-0.001681227
E11 4PR,51.561808,0.006867878
E11 4EN,51.562644,0.002129055
E10 6EL,51.577263,-0.000302672
E17 4PJ,51.591357,-0.017455685
E10 6NA,51.562334,-0.00870544
E17 3RA,51.587872,-0.000197714
E10 5JP,51.563509,-0.014382078
E11 3EE,51.562652,0.009530956
E11 4HB,51.55463,-0.00358913
E17 6BH,51.591487,-0.038542527
E10 7HA,51.573151,-0.011811674
E10 5JP,51.563509,-0.014382078
E11 3BT,51.566667,0.016619594
E10 6DY,51.579302,-0.001800778
E17 9JW,51.579978,-0.007183651
E11 4RL,51.563294,0.005158647
E11 4QN,51.567111,0.008558796
E10 7JF,51.569334,-0.022223516
E17 6DJ,51.592098,-0.040147594
E11 3NJ,51.555505,0.012072171
E17 3EL,51.587036,-0.010772469
E17 4SL,51.588056,-0.01689203
E17 6SE,51.586588,-0.022037284
E10 6AW,51.577026,-0.009636455
E17 7HB,51.581296,-0.036253417
E17 4AR,51.593988,0.002366549
E11 1EQ,51.569539,-0.002503096
E17,51.585503,-0.018013658
E11 4EQ,51.558604,-0.003559352
E17,51.585503,-0.018013658
E17 7BZ,51.584252,-0.026454705
E4 9PB,51.606715,0.001684504
E17 3QQ,51.58734,0.001482334
E10 6HT,51.57189,-0.006960183
E4 8DX,51.620639,-0.022377096
E17 6QQ,51.587553,-0.022226325
E17 9NJ,51.582552,-0.013104564
E17 4BE,51.595963,-0.004303794
E11 4RD,51.563892,0.009614465
E4 9ES,51.61804,-0.015960748
E17 6RS,51.585448,-0.024309792
E17 6LU,51.582368,-0.039599209
E17,51.585503,-0.018013658
E4 9PF,51.609023,0.002392623
E10 6JE,51.570465,-0.006676211
E17 7LD,51.582026,-0.0309824
E17 8DH,51.57762,-0.029917218
E10 7JF,51.569334,-0.022223516
E11 3HZ,51.553313,0.007215192
E17 4JH,51.594372,-0.009080338
E11 4DN,51.560912,-0.001741447
E17,51.585503,-0.018013658
E11 1DD,51.569318,-0.000593604
E10 6QT,51.564201,-0.009561716
E10 5RB,51.56029,-0.007467449
E11 3DA,51.566582,0.010598832
E10 7JG,51.569239,-0.023526335
E4,51.63325,0.00815583
E10 6BH,51.574749,-0.009533881
E17 7LD,51.582026,-0.0309824
E17 5EP,51.595374,-0.023691352
E11 3HU,51.553767,0.005345514
E17 6RU,51.584785,-0.027138915
E4 6SJ,51.617954,-0.017264583
E17 9HS,51.583657,-0.007195932
E10,51.573046,-0.008800135
E11 1LY,51.575604,0.010982543
E17 9QD,51.582189,-0.018778549
E17 9LT,51.582461,-0.009355623
E17 9QL,51.581672,-0.015856516
E10 7QP,51.57058,-0.043439815
E17 8NL,51.575944,-0.016394642
E4 8LP,51.615715,-0.017795517
E17 4HU,51.600873,-0.007438643
E10 6EP,51.577177,-0.00265894
E7 9ER,51.555387,0.012644002
E17 4LD,51.592179,-0.008656463
E11 3DH,51.563839,0.010102677
E11 3LT,51.556609,0.007461293
E11 4EJ,51.558894,-0.004744074
E11 3AF,51.568368,0.013404874
E10 6QE,51.563536,-0.010644019
E17 7AD,51.582073,-0.032207238
E10 7PS,51.569035,-0.037070435
E17 9NH,51.583376,-0.012404612
E4 8JL,51.61599,-0.017075713
E17 6PY,51.587941,-0.029802746
E4 6TA,51.619772,-0.015769619
E10 5LD,51.561667,-0.015010562
E17 9LP,51.583511,-0.010782081
E10 7HQ,51.57117,-0.01754045
E17,51.585503,-0.018013658
E17 9AA,51.577414,-0.01716773
E10 7EQ,51.575133,-0.013659021
E10 5QA,51.559392,-0.004404892
E17 3HR,51.591214,-0.006374314
E4 8LR,51.61432,-0.017740733
E4 9JD,51.609162,-0.002555134
E17 6HD,51.588676,-0.031777585
E10 7BH,51.56505,-0.020403853
E11 1HY,51.57273,0.009167268
E4 7HZ,51.627111,0.00375249
E4 9NQ,51.606141,-0.003135411
E4 9AA,51.610822,-0.017763128
E10 6AE,51.574668,-0.011124906
E17 8PX,51.579799,-0.020470187
E17 6QN,51.587966,-0.023767482
E17 8JB,51.573723,-0.019579674
E17 6QS,51.589191,-0.023887554
E17 7DL,51.584523,-0.034569752
E17 6NX,51.583882,-0.040356796
E10 7BQ,51.566874,-0.021377959
E17 8QR,51.578654,-0.022987961
E11 4DX,51.56386,0.002572011
E4 8AN,51.626108,-0.020362146
E4 6QY,51.630195,-0.002556022
E11 4EL,51.560463,-0.001299422
E17 7PE,51.579808,-0.032781405
E10 6AL,51.577821,-0.008288322
E4 9LS,51.606351,-0.005985655
E17 4RX,51.585979,-0.019537546
E17 5AB,51.595722,-0.016038366
E4 9LB,51.609753,0.000734917
E11 4HL,51.556105,0.000644515
E10 5RQ,51.560341,-0.004132529
E10 7HP,51.57138,-0.019291879
E10 5QA,51.559392,-0.004404892
E17 4LQ,51.595404,-0.011619652
E17 6HR,51.589244,-0.036690252
E10 7HE,51.570965,-0.016048597
E17 5JR,51.58989,-0.027524066
E4 8HH,51.616728,-0.01922476
E10 5QN,51.559313,-0.008217047
E17 3PS,51.586152,0.006251562
E17 4SA,51.586982,-0.020360061
E10 5HA,51.564903,-0.015995058
E4 9AA,51.610822,-0.017763128
E11 1LP,51.572871,0.010385706
E17 4DU,51.599103,-0.001220482
E11 1BA,51.569919,0.005305862
E17 4QX,51.589496,-0.021203564
E11 1HG,51.568235,0.009113359
E11 4DN,51.560912,-0.001741447
E17 9DS,51.580566,-0.002611355
E7 0AT,51.553843,0.018230521
E10 6QJ,51.562014,-0.007868183
E10 6AE,51.574668,-0.011124906
E11 4JH,51.556364,0.002300461
E4 9TA,51.618971,-0.008841685
E4 7NU,51.634591,-0.009342607
E4 6QW,51.628595,-0.005255985
E17 7PY,51.579388,-0.02333136
E4 6LP,51.618444,0.00367402
E17 8JU,51.575693,-0.018050813
E11 1NJ,51.574204,0.013951395
E11 1BE,51.568532,0.005417993
E17 3QG,51.587829,0.001778132
E10 5TL,51.56272,-0.017172189
E17 6BA,51.593625,-0.035764981
E11 3PQ,51.560077,0.012346136
E17 6DD,51.591278,-0.034119387
E11 1BW,51.569082,0.005341182
E10 6RN,51.5694,-0.008064773
E17 3LX,51.587107,-0.003334975
E10 5BJ,51.571,-0.01333413
E4 6LE,51.620034,0.007442285
E11 3HS,51.555843,0.00598498
E17 8HZ,51.574702,-0.018483574
E10 6BS,51.577216,-0.004461268
E17 6EA,51.590153,-0.031396122
E17 7DY,51.585746,-0.032423871
E10 7AJ,51.569482,-0.018739447
E11 4PG,51.559448,0.007110213
E17 8JB,51.573723,-0.019579674
E4 9DD,51.612365,-0.01167291
E10 5PW,51.560193,-0.009188504
E4 8HW,51.616683,-0.023502439
E17 5JJ,51.589588,-0.027205115
E10 6ND,51.565211,-0.005477573
E10 5JL,51.563683,-0.01669744
E11 1LR,51.573191,0.010645126
E17 6JR,51.587295,-0.037914691
E10 5JY,51.562049,-0.015787458
E10 6AJ,51.57678,-0.011595555
E10 5ED,51.565951,-0.016266884
E17 7EF,51.58326,-0.032747761
E17 6JW,51.590977,-0.037640525
E10 6JD,51.571616,-0.004028322
E17 7AH,51.581988,-0.034621406
E17 7BZ,51.584252,-0.026454705
E17 7PF,51.580987,-0.033408846
E10 6DG,51.574912,-0.007477447
E10 5EL,51.564276,-0.011318719
E17 3JX,51.589727,-0.004057404
E4 9HH,51.609349,-0.001420369
E4 9AA,51.610822,-0.017763128
E17 8LA,51.57448,-0.021798112
E4 7BE,51.631947,0.004919311
E17 8JB,51.573723,-0.019579674
E17 4QY,51.589146,-0.022315928
E11 3NP,51.55819,0.012782194
E17 7JJ,51.584079,-0.019403633
E17 4JG,51.592285,-0.008016583
E17 3LP,51.588362,-0.003597566
E4 6BU,51.632034,0.012971782
E4 6ES,51.625237,0.011341688
E17,51.585503,-0.018013658
E17,51.585503,-0.018013658
E10 5QZ,51.560372,-0.008632435
E10 6AW,51.577026,-0.009636455
E17 6HP,51.589207,-0.03827981
E10 6EE,51.573317,-0.006262786
E11 4QX,51.565046,0.007327909
E4 8QQ,51.611058,-0.028570834
E4 8HE,51.61969,-0.025278675
E17 9NJ,51.582552,-0.013104564
E17 9DD,51.578157,-0.010048886
E4 6QW,51.628595,-0.005255985
E17 5PD,51.599404,-0.036093214
E17 6JG,51.588381,-0.031920232
E17 3HB,51.587652,-0.005259905
E17 5JN,51.589169,-0.02954752
E17 9JW,51.579978,-0.007183651
E10,51.573046,-0.008800135
E10 6AJ,51.57678,-0.011595555
E11 1EU,51.573166,0.003154202
E17 9AP,51.576071,-0.014339742
E4 7PY,51.637603,-0.011999862
E17 9LB,51.580743,-0.010888528
E17 4RX,51.585979,-0.019537546
E17 9NJ,51.582552,-0.013104564
E4 7BE,51.631947,0.004919311
E17 3UD,51.589706,-0.012850175
E17 6BH,51.591487,-0.038542527
E10 6EL,51.577263,-0.000302672
E11 4RJ,51.563381,0.004787354
E11 3HY,51.552924,0.007342322
E17 7LF,51.580345,-0.033696394
E17 3DG,51.589295,-0.009302324
E17 7AN,51.581718,-0.038385859
E17,51.585503,-0.018013658
E17 3AY,51.584406,-0.019562656
E4 6QW,51.628595,-0.005255985
E10 6QT,51.564201,-0.009561716
E17 9QF,51.582821,-0.019443916
E11 4QN,51.567111,0.008558796
E4 6AG,51.63277,0.008351384
E7 0AA,51.554412,0.019654969
E10 6PP,51.561936,-0.003831821
IG8,51.607377,0.023391276
E17,51.585503,-0.018013658
E11 1SE,51.569582,0.007671995
E10 7JD,51.56715,-0.023342795
E17 8PY,51.579351,-0.021095852
E10 6BS,51.577216,-0.004461268
E4 7PA,51.63772,-0.012543906
E7 9EX,51.556974,0.018138313
E11 3DB,51.567778,0.012195548
E17 6HN,51.588537,-0.036908392
E10 6PY,51.568291,-0.008950174
E11 1EH,51.570178,-0.000931055
E11 3AA,51.568625,0.011569178
E10 7EJ,51.573156,-0.019546598
E17 9HB,51.583247,-0.005857008
E17 3ED,51.589399,-0.012805805
E10 5HG,51.564005,-0.017635715
E17 6HD,51.588676,-0.031777585
E17 9JX,51.579971,-0.010965543
E11 4PG,51.559448,0.007110213
E11 1BB,51.570209,0.005693819
E4 8PZ,51.611763,-0.033032229
E4 9JP,51.602066,-0.003588562
E17 8AG,51.578828,-0.036042263
E17 9PX,51.581066,-0.018827406
E11 3AA,51.568625,0.011569178
E11 1DA,51.569347,0.001413434
E11 4PB,51.560807,0.008064573
E11 4RP,51.563438,0.007242651
E4 6QY,51.630195,-0.002556022
E17 9BN,51.578684,-0.014658823
E10 5AZ,51.568946,-0.014722361
E4 8SL,51.602048,-0.016340211
E11 1HT,51.570179,0.012171719
E10 5QN,51.559313,-0.008217047
IG8 9QX,51.610082,0.018268749
E17 7HF,51.58009,-0.040534363
E7 0AJ,51.555695,0.019293466
E11 4HR,51.555958,0.000291851
E17 6DD,51.591278,-0.034119387
E4 8LT,51.612918,-0.018336229
E10 5AR,51.57064,-0.015932904
E17 8AH,51.579726,-0.034863339
E17 4DZ,51.59916,-0.002445344
E17 3JZ,51.59036,-0.002109605
E10 6EL,51.577263,-0.000302672
E4 9DN,51.609431,-0.013678657
E17 9PG,51.580123,-0.015202308
E17 5QT,51.596997,-0.036254822
E17 8NE,51.572659,-0.026365211
E17 3BW,51.587493,-0.013379782
E4 7QH,51.634411,0.017513408
E10 7NN,51.570065,-0.033620522
E17 7EE,51.583242,-0.033224916
E10 5NP,51.557745,-0.009064593
E4 8SL,51.602048,-0.016340211
E10 5EL,51.564276,-0.011318719
E17 8JU,51.575693,-0.018050813
E10 6PL,51.562137,-0.003462344
E4 7RS,51.641988,-0.009105368
E17 3ED,51.589399,-0.012805805
E17 6AD,51.594206,-0.039854708
E17 9DN,51.578752,-0.005404303
E10 6DH,51.576804,-0.009833752
E11 3AW,51.570205,0.014322991
E11 4PG,51.559448,0.007110213
E10 6AP,51.575964,-0.011717774
E10 7HL,51.569755,-0.01891518
E17 8AA,51.578928,-0.032862704
E17 4PL,51.593558,-0.017865159
E4 8AW,51.624566,-0.022191905
E4 6SJ,51.617954,-0.017264583
E4 7BE,51.631947,0.004919311
E17 7LX,51.579103,-0.026706634
E10 5QN,51.559313,-0.008217047
E17 9RE,51.583668,-0.017429538
E17 5DL,51.599952,-0.022135261
E4 7AU,51.636349,0.004130754
E17 6JG,51.588381,-0.031920232
E10 6AJ,51.57678,-0.011595555
E4 7EX,51.630566,0.000494655
E11 1LX,51.575883,0.0115144
E17 6QN,51.587966,-0.023767482
E4 6BU,51.632034,0.012971782
E10 6QA,51.565377,-0.010505939
E11 3JN,51.554837,0.00745542
E15 2BP,51.552436,-0.004651655
E17 9NJ,51.582552,-0.013104564
E4 8SL,51.602048,-0.016340211
E11 3NJ,51.555505,0.012072171
E17 5DZ,51.600374,-0.027445223
E17 3RB,51.588586,0.001695911
E11 1EH,51.570178,-0.000931055
E4 8QG,51.61071,-0.028195948
E7 0AG,51.555631,0.018324095
E10 6QE,51.563536,-0.010644019
E4 9JP,51.602066,-0.003588562
E10 6DJ,51.57756,-0.002988518
E11 3HS,51.555843,0.00598498
E11 3EJ,51.562269,0.011432958
E11 4DP,51.56249,-0.000460287
E4 8YJ,51.608667,-0.023258514
E11 4JT,51.555772,0.00541924
E10 6PP,51.561936,-0.003831821
E11 4EG,51.558621,-0.004510802
E17 9PT,51.581083,-0.018220462
E11 1LY,51.575604,0.010982543
E11 1DT,51.570735,-0.000863354
E11 1EB,51.568835,-0.006054845
E11 3AJ,51.56964,0.013158052
E17 8JZ,51.575968,-0.020477886
E10 7BG,51.56881,-0.021553621
E11 3HU,51.553767,0.005345514
E10 5RJ,51.559744,-0.006596813
E11 3AA,51.568625,0.011569178
E17 3BH,51.588736,-0.015577633
E11 3AA,51.568625,0.011569178
E11 1NJ,51.574204,0.013951395
E17 5NP,51.596529,-0.029257846
E4 7PU,51.635032,-0.013600766
E17 4JJ,51.594456,-0.00874458
E10 7EQ,51.575133,-0.013659021
E11 4EE,51.559362,-0.002097916
E10 7DN,51.574415,-0.013719205
E17 6DD,51.591278,-0.034119387
E11 3HZ,51.553313,0.007215192
E17 6JW,51.590977,-0.037640525
IG8 9LL,51.604431,0.002233878
E17 5RG,51.596415,-0.035326985
E17 6PG,51.58493,-0.028835938
E17 9JY,51.579823,-0.011246244
E10 6RH,51.5671,-0.01346089
E17 9HP,51.584251,-0.007761761
E11 1JR,51.572504,0.000816148
E4 6LJ,51.619735,0.004424304
E17 6BT,51.591629,-0.036298654
E4 8SA,51.606152,-0.017071156
E11 4AB,51.565702,0.004196873
E10 5ET,51.566721,-0.015555181
E4 6TW,51.627029,-0.007275223
E17 7JJ,51.584079,-0.019403633
E17 7PJ,51.580707,-0.032742597
E17 6LB,51.586535,-0.034944871
E4 8JX,51.613979,-0.021511079
E17 6RD,51.58881,-0.02692123
E11 4EG,51.558621,-0.004510802
E11 3BW,51.565829,0.016726795
E17 6PQ,51.584631,-0.029195346
E4 8HW,51.616683,-0.023502439
E17 7PJ,51.580707,-0.032742597
E15 2AS,51.551493,-0.002067692
E11 4PG,51.559448,0.007110213
E10 7AA,51.57431,-0.011212701
E11 3HU,51.553767,0.005345514
E4 9LD,51.608383,0.000385836
E4 6PH,51.622706,-0.003173894
E10 5RQ,51.560341,-0.004132529
E17 6RH,51.586666,-0.024025975
E10 5NW,51.55777,-0.01000122
E7 0AN,51.555057,0.017173503
E17 4BN,51.594089,0.001201512
E17 3EF,51.589671,-0.01188443
E10 6AE,51.574668,-0.011124906
E17 7LD,51.582026,-0.0309824
E10 7DT,51.57266,-0.017331344
E10 5EL,51.564276,-0.011318719
E10 5QN,51.559313,-0.008217047
E11 3DA,51.566582,0.010598832
E11 3HN,51.561055,0.008825715
E11 3NW,51.557934,0.017762431
E10 6QA,51.565377,-0.010505939
E11 3JH,51.555728,0.007956264
E17 9HP,51.584251,-0.007761761
E11 4HH,51.553486,0.004958098
E17 6BH,51.591487,-0.038542527
E17 3HT,51.59062,-0.00475453
E4 7DG,51.631386,0.006700793
E17,51.585503,-0.018013658
E17 8EE,51.571595,-0.026209257
E17 4AR,51.593988,0.002366549
IG8 9NE,51.601069,0.001609478
E10 5NA,51.561001,-0.01019197
E17 9PT,51.581083,-0.018220462
E17 5ED,51.600603,-0.028763771
E4 9JP,51.602066,-0.003588562
E4 8JL,51.61599,-0.017075713
E17 6HR,51.589244,-0.036690252
E7 0EA,51.557185,0.018941097
E17,51.585503,-0.018013658
E4 8LP,51.615715,-0.017795517
E4 7SN,51.627556,-0.01824742
E4 6JL,51.62281,0.005484447
IG8 9TE,51.613321,0.015581381
E17 6AF,51.596159,-0.036709673
E17 8AX,51.57478,-0.040214381
E4,51.63325,0.00815583
E17 3JH,51.58591,-0.005884788
E10 6AJ,51.57678,-0.011595555
E10 7HG,51.571749,-0.016663856
E4 6LP,51.618444,0.00367402
IG8 9PY,51.606559,0.008219782
E11 4JY,51.556727,0.002114434
IG8,51.607377,0.023391276
E11,51.564032,0.008798215
IG8,51.607377,0.023391276
E10 6QT,51.564201,-0.009561716
E4,51.63325,0.00815583
E11 1DT,51.570735,-0.000863354
E17 9AQ,51.578422,-0.018292911
E4 7EX,51.630566,0.000494655
E4 9SY,51.617999,-0.009332036
E17 7AX,51.58307,-0.038529743
E11 4RJ,51.563381,0.004787354
E11 3HU,51.553767,0.005345514
E11 3JP,51.554691,0.007073915
E4,51.63325,0.00815583
E15 1UE,51.552977,0.008455367
E17 8LU,51.574004,-0.02505142
E17,51.585503,-0.018013658
E17 9RB,51.584229,-0.018141308
E17 7PJ,51.580707,-0.032742597
E10,51.573046,-0.008800135
E17 7NW,51.581126,-0.030920283
E10 6AE,51.574668,-0.011124906
E17 6HD,51.588676,-0.031777585
E4,51.63325,0.00815583
E10 6QE,51.563536,-0.010644019
E10 7PN,51.56755,-0.033281714
E10 5EF,51.566055,-0.01232324
E17 6DS,51.588883,-0.039852892
E11 4JU,51.558128,0.006446201
E17 8JU,51.575693,-0.018050813
E17 9QW,51.584031,-0.016533242
E4 9JD,51.609162,-0.002555134
E17 8BQ,51.575355,-0.029986298
E17 3JH,51.58591,-0.005884788
E17,51.585503,-0.018013658
E11 1SF,51.570571,0.00869687
E17 6ND,51.585655,-0.039371091
E10,51.573046,-0.008800135
E4 7EG,51.632213,0.003543852
E17,51.585503,-0.018013658
E17 4DP,51.598045,-0.000862651
E17 6JG,51.588381,-0.031920232
E17 6JG,51.588381,-0.031920232
E17 9AA,51.577414,-0.01716773
E17,51.585503,-0.018013658
E4,51.63325,0.00815583
E10 6LU,51.566517,-0.003486908
E17 4PJ,51.591357,-0.017455685
E17 6HJ,51.58843,-0.039684699
E4 9TF,51.620348,-0.008362477
E17 4SA,51.586982,-0.020360061
E11 4EN,51.562644,0.002129055
E4 6ST,51.619693,-0.016943194
E17 6AH,51.594707,-0.038577064
E17 4QU,51.589132,-0.021493662
E17 4NG,51.591505,-0.01607774
E11 4QH,51.559403,0.007093819
E17 5LD,51.590325,-0.023997105
E17 6PU,51.588095,-0.030387969
E4,51.63325,0.00815583
E17 3RY,51.584971,-0.018441004
E4,51.63325,0.00815583
E4 9HL,51.612194,-0.001107619
E17 9NG,51.582825,-0.014348445
E17 9DS,51.580566,-0.002611355
E17 4JY,51.595309,-0.008158602
E17 6JY,51.585797,-0.035496344
E17,51.585503,-0.018013658
E11 3NL,51.556965,0.016089367
E10 6PJ,51.564212,-0.002779897
E17,51.585503,-0.018013658
E4 8NA,51.609753,-0.021521534
IG8 9PX,51.60692,0.008654542
E17,51.585503,-0.018013658
E11 3DH,51.563839,0.010102677
E11 1ED,51.568347,-0.007461481
E11 3LD,51.557078,0.009977697
E17 4SJ,51.586946,-0.015554581
E4 6UA,51.618574,0.000790616
E10 7EB,51.573373,-0.016448849
E10 5NE,51.560038,-0.011200626
E4 8QG,51.61071,-0.028195948
E17 8JJ,51.572336,-0.025311333
E11 4EA,51.565132,0.00281551
E17 3BQ,51.586724,-0.014135131
E17 4RX,51.585979,-0.019537546
E4 7EG,51.632213,0.003543852
E10 7LA,51.570982,-0.023955808
E17 8DZ,51.574072,-0.025899921
E17 6HP,51.589207,-0.03827981
E11 1HQ,51.568031,0.010547312
E17 8QR,51.578654,-0.022987961
E17 6LS,51.5875,-0.032463565
E11,51.564032,0.008798215
E10 5PS,51.558132,-0.006465328
E11 1EH,51.570178,-0.000931055
E4 9TA,51.618971,-0.008841685
E11 3DR,51.564474,0.011876537
E11 3DA,51.566582,0.010598832
E11 4HR,51.555958,0.000291851
E17 3NT,51.584793,-0.001069081
E11 3PA,51.558643,0.011013286
E10 6AJ,51.57678,-0.011595555
E17 6LH,51.586096,-0.032899563
E17 7HY,51.579419,-0.040144705
IG8 9LS,51.603586,0.002225578
IG8 9LZ,51.601352,0.000307863
E4 6TD,51.620378,-0.0143708
E17 6PR,51.586809,-0.02988058
E17 3NT,51.584793,-0.001069081
E17 7BH,51.584506,-0.022329765
E4 9JD,51.609162,-0.002555134
E17,51.585503,-0.018013658
E17 9PG,51.580123,-0.015202308
E10 7EB,51.573373,-0.016448849
E17 8JE,51.572764,-0.021381941
E17 8PL,51.576866,-0.027885974
E17 9HS,51.583657,-0.007195932
E17 5BS,51.599372,-0.022925766
E17 9RW,51.584959,-0.009232012
E10 5EA,51.566049,-0.013030522
E10 7JR,51.568511,-0.025130767
E10 6LL,51.565891,-0.005851788
E17 4PJ,51.591357,-0.017455685
E10 5DG,51.569411,-0.010272113
E10 6JA,51.573473,-0.001681227
E17 9BU,51.579197,-0.010970442
E17 9JY,51.579823,-0.011246244
E10 5EA,51.566049,-0.013030522
E17 8BG,51.57694,-0.030134237
IG8 9RY,51.611792,0.017174649
E10 7DT,51.57266,-0.017331344
E11 4PB,51.560807,0.008064573
E11 4EZ,51.555235,-0.001067034
E10 7LA,51.570982,-0.023955808
